player_ID;player_name;overall;club;league;nationality;position;age;height;weight
7411;Hartock;67;US Quevilly Rouen Métropole;Domino’s Ligue 2;France;GK;31;190;88
7412;Rojas;67;Puebla;LIGA Bancomer MX;Mexico;RB;37;172;67
7413;Núñez;67;Club Tijuana;LIGA Bancomer MX;Mexico;RB;35;166;67
7414;Chiba;67;Sanfrecce Hiroshima;Meiji Yasuda J1 League;Japan;CB;33;183;77
7415;Skogseid;67;Stabæk Fotball;Eliteserien;Norway;RB;30;186;77
7416;Aslantac;67;Kardemir Karabükspor;Süper Lig;Turkey;RB;33;181;77
7417;Colpaert;67;Royal Antwerp FC;Belgium Pro League;Belgium;CB;32;177;77
7418;Doyle;67;Bradford City;EFL League One;Republic of Ireland;GK;33;196;92
7419;Cox;67;Southend United;EFL League One;Republic of Ireland;ST;31;181;70
7420;Varney;67;Burton Albion;EFL Championship;England;ST;36;180;70
7421;Frecklington;67;Rotherham United;EFL League One;Republic of Ireland;CM;33;180;75
7422;Anderson;67;St. Johnstone FC;Scottish Premiership;Scotland;CB;32;180;72
7423;Ward;67;Nottingham Forest;EFL Championship;Northern Ireland;ST;32;165;59
7424;Brix-Damborg;67;Hobro IK;Alka Superliga;Denmark;CDM;32;183;77
7425;Madera;67;Zag??bie Lubin;Ekstraklasa;Poland;CB;33;190;80
7426;Promes;67;VVV-Venlo;Eredivisie;Holland;CB;34;185;88
7427;Sobieraj;67;Arka Gdynia;Ekstraklasa;Poland;CB;37;190;96
7428;Demetriou;67;Southend United;EFL League One;Cyprus;RB;30;180;68
7429;Prósperi;67;San Martín;Primera División;Argentina;RB;33;179;78
7430;Yong Hyung;67;Jeju United FC;K LEAGUE Classic;Korea Republic;CB;34;182;72
7431;Choi Hyo Jin;67;Jeonnam Dragons;K LEAGUE Classic;Korea Republic;RB;35;172;70
7432;Oh Beom Seok;67;Gangwon FC;K LEAGUE Classic;Korea Republic;RB;34;181;77
7433;Jin Sung;67;Gangwon FC;K LEAGUE Classic;Korea Republic;CM;34;177;70
7434;Wicks;67;IK Sirius;Allsvenskan;United States;GK;34;192;89
7435;Bellinghausen;67;Fortuna Düsseldorf;Bundesliga 2;Germany;LM;35;182;80
7436;Khagush;67;FC Arsenal Tula;Russian Football Premier League;Russia;RWB;32;179;77
7437;Nordkvelle;67;Odds BK;Eliteserien;Norway;CM;33;180;79
7438;Cejas;67;Unión de Santa Fe;Primera División;Argentina;CAM;33;174;74
7439;Budakov;67;FC Anzhi Makhachkala;Russian Football Premier League;Russia;GK;33;185;76
7440;Krivoruchko;67;FC SKA-Khabarovsk;Russian Football Premier League;Russia;GK;34;190;78
7441;Connolly;67;Cardiff City;EFL Championship;England;RB;31;188;84
7442;Maguire;67;Bury;EFL League One;Scotland;ST;29;170;68
7443;Stanco;67;Cremona;Calcio B;Italy;ST;31;191;80
7444;Kariri;67;Al Shabab;Dawry Jameel;Saudi Arabia;CDM;38;185;70
7445;Andersen;67;SC Fortuna Köln;3. Liga;Belgium;CM;32;183;73
7446;Neumayr;67;Kasimpa?a SK;Süper Lig;Germany;CM;32;181;72
7447;Taylor;67;Blackpool;EFL League One;England;LB;32;183;77
7448;Hammill;67;Barnsley;EFL Championship;England;LM;30;178;74
7449;Woods;67;Preston North End;EFL Championship;England;RWB;31;180;73
7450;Dawkins;67;San Jose Earthquakes;Major League Soccer;Jamaica;LM;30;177;70
7451;Devaux;67;Stade de Reims;Domino’s Ligue 2;France;CM;33;185;70
7452;Anderson;67;Mansfield Town;EFL League Two;England;RM;30;175;65
7453;Little;67;Bolton Wanderers;EFL Championship;England;RB;30;185;78
7454;Maah;67;Gazélec Football Club Ajaccio;Domino’s Ligue 2;France;ST;33;180;72
7455;Huntington;67;Preston North End;EFL Championship;England;CB;31;191;80
7456;Díaz;67;Club Atlético Huracán;Primera División;Argentina;CM;32;181;74
7457;Basha;67;Wis?a Kraków;Ekstraklasa;Albania;CDM;28;178;72
7458;Faivre;67;FC Thun;Raiffeisen Super League;Switzerland;GK;31;188;83
7459;Macdonald;67;Wigan Athletic;EFL League One;Wales;CDM;30;185;72
7460;Enevoldsen;67;NAC Breda;Eredivisie;Denmark;ST;31;181;74
7461;Santamaría;67;CF Reus;LaLiga 1 I 2 I 3;Spain;GK;33;183;75
7462;Pictek;67;Bruk-Bet Termalica Nieciecza;Ekstraklasa;Poland;CDM;33;180;73
7463;Mengoni;67;Ascoli;Calcio B;Italy;CB;35;187;92
7464;Marco Pinto;67;Vila das Aves;Liga NOS;Portugal;GK;30;181;76
7465;Chus Herrero;67;Albacete Bpie;LaLiga 1 I 2 I 3;Spain;CB;34;183;75
7466;Craig;67;St. Johnstone FC;Scottish Premiership;Scotland;CM;31;183;82
7467;North;67;Brisbane Roar;Hyundai A-League;Australia;CB;36;180;78
7468;Spurr;67;Preston North End;EFL Championship;England;CB;31;186;72
7469;José Semedo;67;Vitória Setúbal;Liga NOS;Portugal;CDM;33;181;80
7470;Blondelle;67;KAS Eupen;Belgium Pro League;Belgium;CB;32;185;81
7471;Wiggins;67;Bournemouth;Premier League;Wales;LB;30;173;72
7472;Barillà;67;Parma;Calcio B;Italy;CM;30;180;78
7473;Rossi;67;Pescara;Calcio B;Italy;LB;31;178;71
7474;Ainsworth;67;Plymouth Argyle;EFL League One;England;RM;31;165;60
7475;Barnes;67;Orlando City Soccer Club;Major League Soccer;Jamaica;CF;30;188;86
7476;Bajic;67;MSV Duisburg;Bundesliga 2;Bosnia and Herzegovina;CB;38;187;82
7477;Law;67;Bradford City;EFL League One;England;LM;30;178;73
7478;Wilson;67;Walsall;EFL League One;Wales;CB;29;188;82
7479;Bostwick;67;Lincoln City;EFL League Two;England;CDM;30;193;89
7480;Skarz;67;Bury;EFL League One;England;LB;29;183;74
7481;Horn;67;IF Elfsborg;Allsvenskan;Norway;CB;31;189;80
7482;Dequevy;67;Royal Antwerp FC;Belgium Pro League;Belgium;LM;30;174;71
7483;Bornstein;67;Querétaro;LIGA Bancomer MX;United States;LB;33;175;73
7484;Wilk;67;R. Zaragoza;LaLiga 1 I 2 I 3;Poland;CDM;32;182;76
7485;Lee Keun Ho;67;Gangwon FC;K LEAGUE Classic;Korea Republic;ST;33;176;74
7486;Lee Sang Ho;67;FC Seoul;K LEAGUE Classic;Korea Republic;RM;31;173;65
7487;Milsom;67;Notts County;EFL League Two;England;CM;31;179;72
7488;Bava;67;Chicago Fire Soccer Club;Major League Soccer;Uruguay;GK;37;193;85
7489;Valencia;67;La Equidad;Liga Dimayor;Colombia;ST;34;173;70
7490;Sutter;67;Orlando City Soccer Club;Major League Soccer;Switzerland;RB;32;180;81
7491;Gibaud;67;FC Sochaux-Montbéliard;Domino’s Ligue 2;France;LB;30;184;80
7492;González;67;Puebla;LIGA Bancomer MX;Argentina;ST;31;178;79
7493;Arvidsson;67;IK Sirius;Allsvenskan;Sweden;LB;33;181;79
7494;Wachsmuth;67;FSV Zwickau;3. Liga;Germany;CB;31;182;80
7495;Müller;67;VfR Aalen;3. Liga;Germany;CB;31;187;82
7496;Ilsinho;67;Philadelphia Union;Major League Soccer;Brazil;RM;32;178;85
7497;Gabbarini;67;Club Olimpo;Primera División;Argentina;GK;32;184;83
7498;Roberts;67;Wigan Athletic;EFL League One;England;CAM;34;178;74
7499;Fernandez;67;VfL Sportfreunde Lotte;3. Liga;Germany;GK;33;185;80
7500;Louvion;67;Tours Football Club;Domino’s Ligue 2;France;CB;31;185;80
7501;Konrad;67;SG Dynamo Dresden;Bundesliga 2;Germany;CDM;30;187;88
7502;Bülow;67;Karlsruher SC;3. Liga;Germany;CDM;32;188;81
7503;Bischoff;67;FC Hansa Rostock;3. Liga;Portugal;CM;31;177;73
7504;Grippo;67;R. Zaragoza;LaLiga 1 I 2 I 3;Switzerland;CB;29;188;82
7505;Broc;67;Legia Warszawa;Ekstraklasa;Poland;RB;32;177;74
7506;Özmert;67;Medipol Ba?ak?ehir FK;Süper Lig;Turkey;CDM;33;183;80
7507;Rossi;67;Wellington Phoenix;Hyundai A-League;Italy;CB;31;188;78
7508;Cox;67;Crawley Town;EFL League Two;England;LM;31;163;69
7509;Darby;67;Bolton Wanderers;EFL Championship;England;RB;30;175;64
7510;Iacoponi;67;Parma;Calcio B;Italy;RB;31;180;73
7511;Harvey;67;Vancouver Whitecaps FC;Major League Soccer;United States;LB;34;180;77
7512;Luijckx;67;SønderjyskE;Alka Superliga;Holland;CB;32;190;86
7513;Paolucci;67;Ternana;Calcio B;Italy;CM;31;176;73
7514;Trotter;67;AFC Wimbledon;EFL League One;England;CM;30;188;77
7515;Juelsgård;67;Aarhus GF;Alka Superliga;Denmark;LB;29;182;76
7516;Rowe;67;Doncaster Rovers;EFL League One;England;LM;30;180;81
7517;Seitz;67;FC Dallas;Major League Soccer;United States;GK;31;191;107
7518;Evans;67;Seattle Sounders FC;Major League Soccer;United States;CB;33;185;77
7519;Báez;67;Club Necaxa;LIGA Bancomer MX;Mexico;CM;31;172;67
7520;Mares;67;Tiburones Rojos de Veracruz;LIGA Bancomer MX;Mexico;LB;31;169;69
7521;Avinel;67;Athlétic Club Ajaccio;Domino’s Ligue 2;France;CB;32;180;70
7522;Munsy;67;Grasshopper Club Zürich;Raiffeisen Super League;Congo DR;ST;29;188;90
7523;Kopplin;67;Hobro IK;Alka Superliga;Germany;RB;29;184;78
7524;Vanhamel;67;KV Oostende;Belgium Pro League;Belgium;GK;28;188;84
7525;Danch;67;Arka Gdynia;Ekstraklasa;Poland;CB;30;180;81
7526;Mckay;67;Brisbane Roar;Hyundai A-League;Australia;CM;35;171;65
7527;Elrich;67;Adelaide United;Hyundai A-League;Australia;RB;31;175;75
7528;Taniguchi;67;Sagan Tosu;Meiji Yasuda J1 League;Japan;CB;33;182;73
7529;O'Shea;67;Bury;EFL League One;Republic of Ireland;CAM;30;183;70
7530;Hylton;67;Luton Town;EFL League Two;England;ST;29;183;71
7531;Reis;67;Hokkaido Consadole Sapporo;Meiji Yasuda J1 League;Brazil;ST;29;182;82
7532;Baudry;67;Doncaster Rovers;EFL League One;France;CB;30;188;80
7533;Hines;67;Orlando City Soccer Club;Major League Soccer;England;CB;30;188;78
7534;Keita;67;New York Red Bulls;Major League Soccer;Norway;LM;28;171;71
7535;Finkler;67;Wellington Phoenix;Hyundai A-League;Brazil;CAM;33;184;79
7536;Leutwiler;67;Blackburn Rovers;EFL League One;Canada;GK;29;192;80
7537;Kotysch;67;Sint-Truidense VV;Belgium Pro League;Germany;CB;30;188;81
7538;Vidosic;67;Wellington Phoenix;Hyundai A-League;Australia;CAM;31;184;74
7539;Štcch;67;Luton Town;EFL League Two;Czech Republic;GK;28;191;89
7540;Sukuta-Pasu;67;SV Sandhausen;Bundesliga 2;Germany;ST;28;190;91
7541;Migliore;67;Genoa;Calcio A;Italy;LB;30;173;75
7542;Nestor;67;Valenciennes FC;Domino’s Ligue 2;France;CB;29;179;70
7543;Israelsson;67;PEC Zwolle;Eredivisie;Sweden;CAM;29;183;79
7544;Licá;67;Granada CF;LaLiga 1 I 2 I 3;Portugal;RW;30;181;70
7545;Mabokgwane;67;Orlando Pirates;South African FL;South Africa;GK;30;175;69
7546;Ferreira;67;Portimão;Liga NOS;Portugal;GK;28;188;82
7547;Moris;67;KV Mechelen;Belgium Pro League;Luxembourg;GK;28;184;75
7548;Van Eenoo;67;KV Kortrijk;Belgium Pro League;Belgium;CM;27;175;67
7549;Bru;67;Ipswich Town;EFL Championship;Mauritius;CM;29;182;72
7550;Wolze;67;MSV Duisburg;Bundesliga 2;Germany;LB;28;175;70
7551;Kalla;67;FC St. Pauli;Bundesliga 2;Germany;RB;32;180;74
7552;Eli Sabiá;67;Al Raed;Dawry Jameel;Brazil;CB;30;187;89
7553;Simpson;67;Philadelphia Union;Major League Soccer;England;ST;29;180;84
7554;Albertazzi;67;Hellas Verona;Calcio A;Italy;LB;27;185;73
7555;Moretti;67;Avellino;Calcio B;Italy;CM;29;187;76
7556;Robson-Kanu;67;West Bromwich Albion;Premier League;Wales;ST;29;183;83
7557;Winter;67;FC Zürich;Raiffeisen Super League;Switzerland;RM;32;177;75
7558;Fischer;67;Sparta Rotterdam;Eredivisie;Holland;CB;30;184;81
7559;Madine;67;Bolton Wanderers;EFL Championship;England;ST;28;191;75
7560;Machado;67;Al Taawoun;Dawry Jameel;Portugal;CB;30;190;80
7561;Høiland;67;Viking FK;Eliteserien;Norway;ST;29;177;72
7562;Antoñito;67;R. Valladolid CF;LaLiga 1 I 2 I 3;Spain;RB;30;174;64
7563;Evans;67;Blackburn Rovers;EFL League One;Northern Ireland;CM;28;180;69
7564;Domoraud;67;Hobro IK;Alka Superliga;France;LM;30;183;87
7565;Scannell;67;Burton Albion;EFL Championship;Republic of Ireland;RM;28;175;85
7566;Carayol;67;Nottingham Forest;EFL Championship;Gambia;LM;29;177;74
7567;Hiariej;67;Central Coast Mariners;Hyundai A-League;Holland;CDM;30;178;74
7568;Nyarko;67;D.C. United;Major League Soccer;Ghana;LM;32;183;73
7569;Di Carmine;67;Perugia;Calcio B;Italy;ST;30;185;86
7570;Franklin;67;D.C. United;Major League Soccer;United States;RB;33;178;73
7571;Holland;67;LASK Linz;Österreichische Fußball-Bundesliga;Australia;CDM;29;182;76
7572;Jeffrey;67;D.C. United;Major League Soccer;United States;CDM;28;178;75
7573;Hain;67;SpVgg Unterhaching;3. Liga;Germany;ST;30;178;75
7574;Jou Silva;67;Al Batin;Dawry Jameel;Brazil;ST;31;180;66
7575;Eduardo Neto;67;Kawasaki Frontale;Meiji Yasuda J1 League;Brazil;CDM;29;185;76
7576;Katsaev;67;FC Anzhi Makhachkala;Russian Football Premier League;Russia;CM;30;180;73
7577;Kadir;67;AD Alcorcón;LaLiga 1 I 2 I 3;Algeria;RM;34;180;70
7578;Moxey;67;Exeter City;EFL League Two;England;LB;32;180;70
7579;Easton;67;St. Johnstone FC;Scottish Premiership;Scotland;LB;30;183;76
7580;Laurito;67;FC Rot-Weiß Erfurt;3. Liga;Germany;CB;34;187;88
7581;Dercho;67;VfL Osnabrück;3. Liga;Germany;LB;31;186;75
7582;Janjic;67;MSV Duisburg;Bundesliga 2;Bosnia and Herzegovina;CAM;32;187;83
7583;Zito;67;Salerno;Calcio B;Italy;CM;32;184;81
7584;Laner;67;Hellas Verona;Calcio A;Italy;CM;34;182;75
7585;Eloi Amagat;67;Girona FC;LaLiga Santander;Spain;CM;33;180;72
7586;Tito;67;CF Reus;LaLiga 1 I 2 I 3;Spain;CDM;33;185;75
7587;Steele;67;Sunderland;EFL Championship;England;GK;28;188;79
7588;Skjelvik;67;Rosenborg BK;Eliteserien;Norway;CB;27;183;77
7589;Mall;67;SV Darmstadt 98;Bundesliga 2;Switzerland;GK;27;193;83
7590;Burchert;67;SpVgg Greuther Fuerth;Bundesliga 2;Germany;GK;28;187;78
7591;Sararer;67;SpVgg Greuther Fuerth;Bundesliga 2;Turkey;LM;28;180;83
7592;Söder;67;Sporting Lokeren;Belgium Pro League;Sweden;ST;27;177;73
7593;Gabulov;67;FC SKA-Khabarovsk;Russian Football Premier League;Russia;CM;30;190;78
7594;Markovic;67;FC SKA-Khabarovsk;Russian Football Premier League;Serbia;ST;28;184;79
7595;Forrester;67;AFC Wimbledon;EFL League One;England;LM;27;178;74
7596;Wangberg;67;Tromsø IL;Eliteserien;Norway;CB;27;188;85
7597;Ondrášek;67;Wis?a Kraków;Ekstraklasa;Czech Republic;ST;29;185;79
7598;Álvaro;67;AD Alcorcón;LaLiga 1 I 2 I 3;Spain;ST;27;182;80
7599;Casarini;67;Novara;Calcio B;Italy;CM;29;181;72
7600;Köse;67;Kasimpa?a SK;Süper Lig;Turkey;GK;30;193;89
7601;Toko;67;FC St. Gallen;Raiffeisen Super League;Congo DR;CM;27;172;70
7602;Tierney;67;New England Revolution;Major League Soccer;United States;LB;32;183;81
7603;Brayford;67;Burton Albion;EFL Championship;England;RB;30;173;71
7604;Thomas;67;Oxford United;EFL League One;England;ST;31;180;76
7605;Taylor;67;AFC Wimbledon;EFL League One;Montserrat;ST;28;188;79
7606;Abdellaoue;67;Aalesunds FK;Eliteserien;Norway;ST;30;181;74
7607;Tokstad;67;Strømsgodset IF;Eliteserien;Norway;RM;27;185;84
7608;Hoesen;67;San Jose Earthquakes;Major League Soccer;Holland;ST;27;186;81
7609;Cronin;67;Minnesota United FC;Major League Soccer;United States;CDM;31;178;75
7610;Williams;67;Vancouver Whitecaps FC;Major League Soccer;United States;RB;28;180;77
7611;Hierländer;67;SK Sturm Graz;Österreichische Fußball-Bundesliga;Austria;CAM;27;180;73
7612;Grella;67;New York Red Bulls;Major League Soccer;United States;LM;31;180;77
7613;Bilicski;67;Wis?a P?ock;Ekstraklasa;Poland;ST;30;181;77
7614;Holgersson;67;Lorca FC;LaLiga 1 I 2 I 3;Sweden;CB;33;190;79
7615;Amarikwa;67;San Jose Earthquakes;Major League Soccer;United States;ST;30;175;81
7616;Kiernan;67;Southend United;EFL League One;Republic of Ireland;CB;27;186;77
7617;Sivakow;67;Amkar Perm;Russian Football Premier League;Belarus;CB;30;187;80
7618;Mortensen;67;Sarpsborg 08 FF;Eliteserien;Denmark;ST;29;188;84
7619;Lundström;67;Vålerenga Fotball;Eliteserien;Sweden;RB;28;182;72
7620;Dyrestam;67;Kalmar FF;Allsvenskan;Sweden;RB;26;187;84
7621;Heidinger;67;Holstein Kiel;Bundesliga 2;Germany;RB;32;176;74
7622;N'Sakala;67;Alanyaspor;Süper Lig;Congo DR;LB;28;178;74
7623;Falatah;67;Al Ittihad;Dawry Jameel;Saudi Arabia;LB;34;176;70
7624;Inoha;67;Vissel Kobe;Meiji Yasuda J1 League;Japan;CB;33;179;74
7625;Friberg;67;BK Häcken;Allsvenskan;Sweden;CM;32;180;66
7626;Abrahamsson;67;BK Häcken;Allsvenskan;Sweden;GK;30;190;92
7627;Huspek;67;SK Sturm Graz;Österreichische Fußball-Bundesliga;Austria;RM;27;172;69
7628;Vilchis;67;Monarcas Morelia;LIGA Bancomer MX;Mexico;LM;29;165;66
7629;Bernardello;67;Impact Montréal;Major League Soccer;Argentina;CDM;32;174;74
7630;Trinks;67;Chemnitzer FC;3. Liga;Germany;CAM;26;183;79
7631;Matuschyk;67;Zag??bie Lubin;Ekstraklasa;Poland;CM;29;183;73
7632;Duffy;67;Sheffield United;EFL Championship;England;RM;32;175;72
7633;Stevens;67;Sheffield United;EFL Championship;Republic of Ireland;LB;28;183;78
7634;Tcnase;67;Kardemir Karabükspor;Süper Lig;Romania;RM;31;179;78
7635;Kratz;67;Atlanta United;Major League Soccer;Germany;CAM;31;173;72
7636;Nabab;67;US Orléans Loiret Football;Domino’s Ligue 2;France;LM;30;185;72
7637;Mayor;67;Bury;EFL League One;England;LM;27;183;76
7638;Beavon;67;Coventry City;EFL League Two;England;ST;34;171;69
7639;Bennett;67;Portsmouth;EFL League One;England;LM;28;165;61
7640;Dyadyun;67;FC Rostov;Russian Football Premier League;Russia;ST;30;183;77
7641;Mielitz;67;SønderjyskE;Alka Superliga;Germany;GK;29;190;85
7642;Romário;67;Kalmar FF;Allsvenskan;Brazil;CF;33;173;72
7643;Barge;67;F. Santa Maria da Feira;Liga NOS;Portugal;RB;34;174;69
7644;Mckay;67;Ross County FC;Scottish Premiership;Northern Ireland;ST;29;170;68
7645;Nizam;67;Antalyaspor;Süper Lig;Turkey;CB;28;182;74
7646;Groß;67;VfL Osnabrück;3. Liga;Germany;CDM;29;182;75
7647;Novikovas;67;Jagiellonia Bia?ystok;Ekstraklasa;Lithuania;RM;27;179;76
7648;Gavazzi;67;Avellino;Calcio B;Italy;CM;32;185;74
7649;Chavalerin;67;Stade de Reims;Domino’s Ligue 2;France;CM;27;179;69
7650;Backman;67;Aarhus GF;Alka Superliga;Sweden;CB;29;186;80
7651;Çamdal;67;Galatasaray SK;Süper Lig;Turkey;RB;27;176;63
7652;Mason;67;Burton Albion;EFL Championship;Republic of Ireland;ST;27;178;73
7653;Fidelis;67;Portimão;Liga NOS;Brazil;ST;29;185;75
7654;Monteiro;67;Tondela;Liga NOS;Portugal;CM;34;177;72
7655;Chrapek;67;?l?sk Wroc?aw;Ekstraklasa;Poland;CM;26;175;68
7656;Galiulin;67;FC Tosno;Russian Football Premier League;Uzbekistan;LM;30;178;70
7657;Grange;67;Chamois Niortais Football Club;Domino’s Ligue 2;France;LW;30;177;74
7658;Hyam;67;Ipswich Town;EFL Championship;England;CM;26;178;72
7659;Temnikov;67;Dinamo Moscow;Russian Football Premier League;Russia;RM;29;171;67
7660;Jiménez;67;AD Alcorcón;LaLiga 1 I 2 I 3;Spain;GK;28;179;72
7661;Mendez-Laing;67;Cardiff City;EFL Championship;England;RM;26;178;75
7662;Fox;67;Ross County FC;Scottish Premiership;Scotland;GK;31;183;79
7663;Amoo;67;Cambridge United;EFL League Two;England;RM;27;178;77
7664;Landel;67;Alanyaspor;Süper Lig;Guinea;CDM;28;172;67
7665;Turan;67;Kayserispor;Süper Lig;Turkey;LB;26;176;79
7666;Farnolle;67;Evkur Yeni Malatyaspor;Süper Lig;Benin;GK;33;196;95
7667;Antipas;67;Hobro IK;Alka Superliga;Zimbabwe;CAM;34;168;69
7668;Bidwell;67;Queens Park Rangers;EFL Championship;England;LB;25;183;70
7669;Ducksch;67;Holstein Kiel;Bundesliga 2;Germany;ST;24;187;79
7670;Bertram;67;FC Erzgebirge Aue;Bundesliga 2;Germany;LM;27;183;80
7671;Krivets;67;Arka Gdynia;Ekstraklasa;Belarus;CAM;32;177;74
7672;Bunbury;67;New England Revolution;Major League Soccer;United States;ST;28;188;78
7673;Leonardo;67;Houston Dynamo;Major League Soccer;Brazil;CB;30;188;86
7674;Åsen;67;Tromsø IL;Eliteserien;Norway;CM;27;182;71
7675;Mocdcec;67;Korona Kielce;Ekstraklasa;Poland;CDM;27;180;76
7676;Esteban;67;Trabzonspor;Süper Lig;Costa Rica;GK;29;192;85
7677;Ludwig;67;1. FC Magdeburg;3. Liga;Germany;CAM;28;172;68
7678;Calisir;67;Jönköpings Södra IF;Allsvenskan;Sweden;CB;28;180;76
7679;Maiello;67;Frosinone;Calcio B;Italy;CM;27;177;73
7680;Sinovic;67;Sporting Kansas City;Major League Soccer;United States;LB;31;178;77
7681;Autret;67;Stade Brestois 29;Domino’s Ligue 2;France;LW;27;175;71
7682;Ramis;67;Belgrano de Córdoba;Primera División;Uruguay;RW;28;179;77
7683;Hvilsom;67;SønderjyskE;Alka Superliga;Denmark;ST;26;188;85
7684;Etoundi;67;Kasimpa?a SK;Süper Lig;Cameroon;ST;28;185;82
7685;Çiftçi;67;Plymouth Argyle;EFL League One;Turkey;ST;26;185;77
7686;M'Bolhi;67;Stade Rennais FC;Ligue 1 Conforama;Algeria;GK;32;188;83
7687;Quiring;67;FC Hansa Rostock;3. Liga;Germany;RM;27;172;67
7688;Boyle;67;Preston North End;EFL Championship;Republic of Ireland;CB;27;178;74
7689;Brattan;67;Melbourne City;Hyundai A-League;Australia;CDM;28;175;65
7690;Maeda;67;F.C. Tokyo;Meiji Yasuda J1 League;Japan;ST;36;184;78
7691;Kim Tae Hwan;67;Sangju Sangmu FC;K LEAGUE Classic;Korea Republic;RB;29;180;72
7692;Tié Bi;67;US Quevilly Rouen Métropole;Domino’s Ligue 2;CÃ´te d'Ivoire;CDM;28;181;76
7693;Zanon;67;Perugia;Calcio B;Italy;RB;35;177;73
7694;Gorgelin;67;Olympique Lyonnais;Ligue 1 Conforama;France;GK;28;187;83
7695;Drygas;67;Pogo? Szczecin;Ekstraklasa;Poland;CAM;27;184;72
7696;Hernández;67;CF Reus;LaLiga 1 I 2 I 3;Spain;ST;31;189;74
7697;Trauner;67;LASK Linz;Österreichische Fußball-Bundesliga;Austria;CB;26;183;82
7698;Mantom;67;Scunthorpe United;EFL League One;England;CM;26;175;70
7699;Onuegbu;67;MSV Duisburg;Bundesliga 2;Nigeria;ST;32;191;94
7700;Larsen;67;FC Nordsjælland;Alka Superliga;Denmark;GK;27;190;83
7701;Messaoud;67;Excelsior;Eredivisie;Morocco;CAM;27;185;77
7702;Leugers;67;SV Meppen;3. Liga;Germany;CDM;27;184;75
7703;Coker;67;Southend United;EFL League One;England;LB;29;180;74
7704;Koubek;67;Stade Rennais FC;Ligue 1 Conforama;Czech Republic;GK;26;197;95
7705;Nitrianský;67;Partick Thistle F.C.;Scottish Premiership;Czech Republic;CB;27;184;81
7706;Eicher;67;1. FC Heidenheim 1846;Bundesliga 2;Germany;GK;27;191;85
7707;Andriuškevicius;67;Portland Timbers;Major League Soccer;Lithuania;LB;27;188;80
7708;D'Haene;67;KV Kortrijk;Belgium Pro League;Belgium;LM;28;168;64
7709;Cinelli;67;Cremona;Calcio B;Italy;CM;28;178;73
7710;Kyung Ryul;67;Sangju Sangmu FC;K LEAGUE Classic;Korea Republic;CB;30;186;81
7711;Delgado;67;Albacete Bpie;LaLiga 1 I 2 I 3;Spain;CB;28;184;73
7712;Browning;67;Sunderland;EFL Championship;England;RB;24;181;76
7713;Thomalla;67;1. FC Heidenheim 1846;Bundesliga 2;Germany;ST;26;186;75
7714;Ogier;67;FC Sochaux-Montbéliard;Domino’s Ligue 2;France;CB;29;182;75
7715;Laverone;67;Avellino;Calcio B;Italy;RB;29;175;67
7716;Powell;67;Wigan Athletic;EFL League One;England;CM;24;183;65
7717;Pawcowski;67;Zag??bie Lubin;Ekstraklasa;Poland;LM;25;178;70
7718;Wocniak;67;Zag??bie Lubin;Ekstraklasa;Poland;RM;28;184;76
7719;Iacobucci;67;Chiavari;Calcio B;Italy;GK;27;187;82
7720;Moncur;67;Barnsley;EFL Championship;England;CAM;25;176;63
7721;Cuesta;67;Wis?a Kraków;Ekstraklasa;Spain;GK;27;196;91
7722;Hidi;67;R. Oviedo;LaLiga 1 I 2 I 3;Hungary;CM;27;186;78
7723;Bostyn;67;SV Zulte-Waregem;Belgium Pro League;Belgium;GK;25;196;85
7724;Keane;67;Hull City;EFL Championship;England;ST;25;187;72
7725;Ajose;67;Bury;EFL League One;England;ST;26;173;78
7726;Ebanks-Landell;67;Milton Keynes Dons;EFL League One;England;CB;25;188;88
7727;Miyaichi;67;FC St. Pauli;Bundesliga 2;Japan;RM;25;183;71
7728;Zachara;67;Tondela;Liga NOS;Poland;ST;28;180;75
7729;Cousins;67;Queens Park Rangers;EFL Championship;England;RM;24;177;72
7730;Concas;67;Carpi;Calcio B;Italy;RM;31;177;62
7731;Anibaba;67;Houston Dynamo;Major League Soccer;United States;CB;29;183;77
7732;Boxall;67;Minnesota United FC;Major League Soccer;New Zealand;CB;30;188;93
